,GBS-CODE,Gruppe,Geschlecht,Geburtsjahr,Geburtsland,Nationalitaet,Familienstand,Hoechster Bildungsabschluss,Berufliche Ausbildung,Erwerbstaetigkeit,Berufsgruppe,Personen im Haushalt,Nettoeinkommen Selbst,Nettoeinkommen Haushalt,Zurueckhaltend,leicht Vertrauen,Faulheit,Entspannt,wenig kuenstlerisches Interesse,Gesellig,Andere kritisieren,Gruendlich,Nervoes,Phantasievoll,Schlechter Schlaf,Leben genießen,Zu Nichts aufraffen,Alles anstrengend,Wahlteilnahme,Wahlabsicht,Desinteresse Politiker,Zufriedenheit Leben,Aktiv,Verärgert,Wach,Nervös,Ängstlich
955,GBS-23425,,weiblich,1960-10-11,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Hochschulabschluss,"Universitätsabschluss (z. B. Diplom, Magister, Staatsexamen, Master)",1.0,Angestellte(r),"mehrere Personen, und zwar:",3 250	 bis unter 	3 500 Euro,5000	 bis unter	5 500 Euro,eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),trifft eher nicht zu (2),trifft ueberhaupt nicht zu (1),trifft eher nicht zu (2),eher zutreffend (4),trifft voll und ganz zu (5),eher zutreffend (4),trifft voll und ganz zu (5),3.0,3.0,2.0,3.0,,5.0,,3.0,2.0,3.0,2.0,3.0,3.0
956,GBS-23425,,weiblich,,,,,Hochschulabschluss,,,,,3 250	 bis unter 	3 500 Euro,,eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),trifft eher nicht zu (2),trifft ueberhaupt nicht zu (1),trifft eher nicht zu (2),eher zutreffend (4),trifft voll und ganz zu (5),eher zutreffend (4),trifft voll und ganz zu (5),2.0,2.0,2.0,3.0,True,,,2.0,2.0,3.0,2.0,3.0,3.0
957,GBS-35137,,weiblich,1964-06-08,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Realschulabschluss (Mittlere Reife),Beruflich-betriebliche Berufsausbildung (Lehre) abgeschlossen,1.0,Angestellte(r),"mehrere Personen, und zwar:",1 000 	 bis unter 	1 250 Euro,Angabe verweigert,eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),trifft eher nicht zu (2),trifft voll und ganz zu (5),eher zutreffend (4),trifft eher nicht zu (2),3.0,3.0,3.0,2.0,,5.0,,3.0,3.0,4.0,3.0,3.0,4.0
958,GBS-35137,,weiblich,1964-06-08,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Realschulabschluss (Mittlere Reife),Beruflich-betriebliche Berufsausbildung (Lehre) abgeschlossen,1.0,Angestellte(r),"mehrere Personen, und zwar:",Angabe verweigert,Angabe verweigert,eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),trifft eher nicht zu (2),trifft voll und ganz zu (5),eher zutreffend (4),trifft eher nicht zu (2),3.0,3.0,3.0,2.0,True,,,3.0,3.0,4.0,4.0,4.0,4.0
959,GBS-15641,,weiblich,1973-01-11,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Fachhochschulreife (Abschluss einer Fachoberschule),"Beruflich-schulische Ausbildung (Berufsfachschule, Handelsschule, Vorbereitungsdienst für den mittleren Dienst in der öffentlichen Verwaltung) abgeschlossen",1.0,Angestellte(r),"mehrere Personen, und zwar:",1 500	 bis unter	1 750 Euro,3 250	 bis unter 	3 500 Euro,trifft ueberhaupt nicht zu (1),eher zutreffend (4),trifft eher nicht zu (2),weder noch (3),trifft ueberhaupt nicht zu (1),trifft voll und ganz zu (5),trifft eher nicht zu (2),eher zutreffend (4),weder noch (3),trifft voll und ganz zu (5),3.0,3.0,3.0,2.0,,5.0,,3.0,3.0,4.0,3.0,4.0,4.0
960,GBS-15641,,weiblich,,,,,Fachhochschulreife (Abschluss einer Fachoberschule),,,,,1 500	 bis unter	1 750 Euro,,trifft ueberhaupt nicht zu (1),eher zutreffend (4),trifft eher nicht zu (2),weder noch (3),trifft ueberhaupt nicht zu (1),trifft voll und ganz zu (5),trifft eher nicht zu (2),eher zutreffend (4),weder noch (3),trifft voll und ganz zu (5),3.0,3.0,3.0,2.0,True,,,3.0,3.0,4.0,3.0,4.0,4.0
961,GBS-09326,,männlich,1982-10-01,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Hochschulabschluss,"Universitätsabschluss (z. B. Diplom, Magister, Staatsexamen, Master)",1.0,"Beamter/Beamtin, Richter/-in, Berufssoldat/-in","mehrere Personen, und zwar:",3 000	 bis unter 	3 250 Euro,6 000	 bis unter 	7 500 Euro,trifft eher nicht zu (2),weder noch (3),weder noch (3),eher zutreffend (4),trifft ueberhaupt nicht zu (1),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),3.0,2.0,3.0,2.0,True,,,2.0,3.0,3.0,2.0,3.0,4.0
962,GBS-17080,,männlich,1953-04-27,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Hochschulabschluss,"Universitätsabschluss (z. B. Diplom, Magister, Staatsexamen, Master)",1.0,keine passende Angabe,"mehrere Personen, und zwar:",2 500 	 bis unter 	2 750 Euro,2 500 	 bis unter 	2 750 Euro,trifft eher nicht zu (2),trifft voll und ganz zu (5),eher zutreffend (4),trifft eher nicht zu (2),trifft voll und ganz zu (5),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),weder noch (3),3.0,3.0,3.0,2.0,,5.0,,2.0,3.0,4.0,4.0,4.0,4.0
963,GBS-17080,,männlich,,,,,Hochschulabschluss,,,,,2 500 	 bis unter 	2 750 Euro,,trifft eher nicht zu (2),trifft voll und ganz zu (5),eher zutreffend (4),trifft eher nicht zu (2),trifft voll und ganz zu (5),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),weder noch (3),2.0,2.0,3.0,2.0,True,,,3.0,3.0,4.0,4.0,4.0,4.0
964,GBS-13240,,männlich,1968-08-13,Deutschland,1.0,Geschieden,"Abitur, allgemeine oder fachgebundene Hochschulreife (Gymnasium bzw. EOS)","Ausbildung an einer Fach-, Meister-, Technikerschule, Berufs- oder Fachakademie abgeschlossen",1.0,keine passende Angabe,eine Person,3 250	 bis unter 	3 500 Euro,3 000	 bis unter 	3 250 Euro,trifft eher nicht zu (2),eher zutreffend (4),weder noch (3),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),4.0,3.0,2.0,2.0,,5.0,,2.0,2.0,3.0,4.0,4.0,4.0
965,GBS-13240,,männlich,,,,,"Abitur, allgemeine oder fachgebundene Hochschulreife (Gymnasium bzw. EOS)",,,,,3 250	 bis unter 	3 500 Euro,,trifft eher nicht zu (2),eher zutreffend (4),weder noch (3),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),4.0,3.0,3.0,2.0,True,,,2.0,3.0,2.0,4.0,2.0,4.0
966,GBS-08868,,männlich,1980-03-01,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,"Abitur, allgemeine oder fachgebundene Hochschulreife (Gymnasium bzw. EOS)",Beruflich-betriebliche Berufsausbildung (Lehre) abgeschlossen,1.0,Angestellte(r),"mehrere Personen, und zwar:",1 750 	 bis unter	2 000 Euro,4 000	 bis unter	4 500 Euro,trifft eher nicht zu (2),eher zutreffend (4),eher zutreffend (4),trifft voll und ganz zu (5),trifft eher nicht zu (2),trifft voll und ganz zu (5),trifft eher nicht zu (2),trifft voll und ganz zu (5),trifft eher nicht zu (2),eher zutreffend (4),4.0,3.0,3.0,2.0,True,,,3.0,3.0,4.0,4.0,4.0,4.0
967,GBS-11744,,männlich,1980-12-16,Deutschland,1.0,Ledig,Hochschulabschluss,"Universitätsabschluss (z. B. Diplom, Magister, Staatsexamen, Master)",1.0,Angestellte(r),"mehrere Personen, und zwar:",1 750 	 bis unter	2 000 Euro,1 500	 bis unter	1 750 Euro,trifft voll und ganz zu (5),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft eher nicht zu (2),trifft eher nicht zu (2),trifft voll und ganz zu (5),3.0,2.0,2.0,3.0,,5.0,,2.0,2.0,2.0,3.0,3.0,4.0
968,GBS-11744,,männlich,,,,,Hochschulabschluss,,,,,1 750 	 bis unter	2 000 Euro,,trifft voll und ganz zu (5),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft eher nicht zu (2),trifft eher nicht zu (2),trifft voll und ganz zu (5),2.0,3.0,3.0,2.0,True,,,3.0,3.0,2.0,3.0,4.0,4.0
969,GBS-04010,NEGATIV,männlich,1985-10-21,Deutschland,1.0,Ledig,Realschulabschluss (Mittlere Reife),Beruflich-betriebliche Berufsausbildung (Lehre) abgeschlossen,1.0,Angestellte(r),eine Person,2 250	 bis unter	2 500 Euro,2 250	 bis unter	2 500 Euro,eher zutreffend (4),weder noch (3),trifft eher nicht zu (2),trifft eher nicht zu (2),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft voll und ganz zu (5),eher zutreffend (4),weder noch (3),2.0,3.0,3.0,2.0,,5.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0
970,GBS-04010,NEGATIV,männlich,,,,,Realschulabschluss (Mittlere Reife),,,,,2 250	 bis unter	2 500 Euro,,eher zutreffend (4),weder noch (3),trifft eher nicht zu (2),trifft eher nicht zu (2),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft voll und ganz zu (5),eher zutreffend (4),weder noch (3),3.0,3.0,3.0,3.0,True,,,2.0,3.0,3.0,2.0,3.0,4.0
971,GBS-30276,,weiblich,1992-08-17,Deutschland,1.0,Ledig,"Abitur, allgemeine oder fachgebundene Hochschulreife (Gymnasium bzw. EOS)","Noch in beruflicher Ausbildung (Berufsvorbereitungsjahr, Auszubildende/r, Praktikant/-in, Student/-in)",1.0,keine passende Angabe,"mehrere Personen, und zwar:",unter 150 Euro,2 750	 bis unter 	3 000 Euro,trifft eher nicht zu (2),trifft voll und ganz zu (5),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft voll und ganz zu (5),trifft eher nicht zu (2),weder noch (3),trifft eher nicht zu (2),weder noch (3),2.0,4.0,2.0,3.0,True,,,3.0,2.0,2.0,2.0,3.0,4.0
972,GBS+00232,POSITIV,männlich,1974-10-27,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Realschulabschluss (Mittlere Reife),Beruflich-betriebliche Berufsausbildung (Lehre) abgeschlossen,1.0,Angestellte(r),"mehrere Personen, und zwar:",3 000	 bis unter 	3 250 Euro,4 000	 bis unter	4 500 Euro,trifft eher nicht zu (2),eher zutreffend (4),trifft ueberhaupt nicht zu (1),trifft eher nicht zu (2),weder noch (3),trifft voll und ganz zu (5),eher zutreffend (4),trifft voll und ganz zu (5),eher zutreffend (4),trifft voll und ganz zu (5),2.0,2.0,2.0,3.0,,5.0,,3.0,2.0,2.0,2.0,2.0,3.0
973,GBS+00232,POSITIV,männlich,,,,,Realschulabschluss (Mittlere Reife),,,,,3 000	 bis unter 	3 250 Euro,,trifft eher nicht zu (2),eher zutreffend (4),trifft ueberhaupt nicht zu (1),trifft eher nicht zu (2),weder noch (3),trifft voll und ganz zu (5),eher zutreffend (4),trifft voll und ganz zu (5),eher zutreffend (4),trifft voll und ganz zu (5),2.0,2.0,2.0,3.0,True,,,2.0,2.0,2.0,3.0,2.0,3.0
974,GBS-12958,NEGATIV,weiblich,1984-07-14,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Hochschulabschluss,"Fachhochschulabschluss (z. B. Diplom, Master)",1.0,Angestellte(r),"mehrere Personen, und zwar:",2 750	 bis unter 	3 000 Euro,5000	 bis unter	5 500 Euro,trifft eher nicht zu (2),weder noch (3),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),weder noch (3),weder noch (3),trifft eher nicht zu (2),eher zutreffend (4),2.0,2.0,3.0,2.0,,5.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0
975,GBS-12958,NEGATIV,weiblich,,,,,Hochschulabschluss,,,,,2 750	 bis unter 	3 000 Euro,,trifft eher nicht zu (2),weder noch (3),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),weder noch (3),weder noch (3),trifft eher nicht zu (2),eher zutreffend (4),2.0,3.0,3.0,2.0,True,,,3.0,3.0,2.0,2.0,4.0,4.0
976,GBS-12415,,männlich,1942-06-28,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Fachhochschulreife (Abschluss einer Fachoberschule),"Beruflich-schulische Ausbildung (Berufsfachschule, Handelsschule, Vorbereitungsdienst für den mittleren Dienst in der öffentlichen Verwaltung) abgeschlossen",1.0,"Selbstständige (im Handel, im Gastgewerbe, im Handwerk, in der Industrie, der Dienstleistung, auch Ich-AG oder Produktionsgenossenschaft des Handwerks (PGH)-Mitglied)","mehrere Personen, und zwar:",3 000	 bis unter 	3 250 Euro,4 000	 bis unter	4 500 Euro,weder noch (3),eher zutreffend (4),trifft ueberhaupt nicht zu (1),trifft eher nicht zu (2),trifft eher nicht zu (2),trifft voll und ganz zu (5),trifft eher nicht zu (2),trifft voll und ganz zu (5),trifft ueberhaupt nicht zu (1),eher zutreffend (4),4.0,2.0,2.0,3.0,True,,,2.0,2.0,4.0,4.0,4.0,4.0
977,GBS-29479,,weiblich,1977-09-30,Deutschland,1.0,Verheiratet und lebe von meinem/meiner Ehepartner/-in getrennt,Hochschulabschluss,"Fachhochschulabschluss (z. B. Diplom, Master)",1.0,keine passende Angabe,"mehrere Personen, und zwar:",150 	 bis unter	400 Euro,500 	 bis unter	800 Euro,trifft ueberhaupt nicht zu (1),trifft voll und ganz zu (5),trifft ueberhaupt nicht zu (1),trifft eher nicht zu (2),trifft ueberhaupt nicht zu (1),trifft voll und ganz zu (5),weder noch (3),trifft voll und ganz zu (5),eher zutreffend (4),trifft voll und ganz zu (5),2.0,2.0,4.0,1.0,,3.0,,4.0,4.0,3.0,2.0,2.0,4.0
978,GBS-29479,,weiblich,,,,,Hochschulabschluss,,,,,150 	 bis unter	400 Euro,,trifft ueberhaupt nicht zu (1),trifft voll und ganz zu (5),trifft ueberhaupt nicht zu (1),trifft eher nicht zu (2),trifft ueberhaupt nicht zu (1),trifft voll und ganz zu (5),weder noch (3),trifft voll und ganz zu (5),eher zutreffend (4),trifft voll und ganz zu (5),2.0,3.0,4.0,1.0,False,,,4.0,4.0,2.0,1.0,1.0,3.0
979,GBS-34753,POSITIV,weiblich,1996-02-28,Deutschland,1.0,Ledig,Fachhochschulreife (Abschluss einer Fachoberschule),Beruflich-betriebliche Berufsausbildung (Lehre) abgeschlossen,1.0,Angestellte(r),"mehrere Personen, und zwar:",1 750 	 bis unter	2 000 Euro,3 500	 bis unter 	3 750 Euro,eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),trifft eher nicht zu (2),trifft eher nicht zu (2),trifft voll und ganz zu (5),weder noch (3),trifft voll und ganz zu (5),4.0,4.0,3.0,2.0,,5.0,,3.0,3.0,3.0,3.0,4.0,4.0
980,GBS-34753,POSITIV,weiblich,,,,,Fachhochschulreife (Abschluss einer Fachoberschule),,,,,1 750 	 bis unter	2 000 Euro,,eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),trifft eher nicht zu (2),trifft eher nicht zu (2),trifft voll und ganz zu (5),weder noch (3),trifft voll und ganz zu (5),3.0,2.0,3.0,2.0,True,,,2.0,3.0,3.0,2.0,3.0,3.0
981,GBS-32725,POSITIV,männlich,1959-12-31,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Hochschulabschluss,"Universitätsabschluss (z. B. Diplom, Magister, Staatsexamen, Master)",1.0,Angestellte(r),"mehrere Personen, und zwar:",2 750	 bis unter 	3 000 Euro,7 500 	 bis unter 	10 000 Euro,eher zutreffend (4),trifft voll und ganz zu (5),trifft ueberhaupt nicht zu (1),eher zutreffend (4),weder noch (3),trifft eher nicht zu (2),trifft eher nicht zu (2),trifft voll und ganz zu (5),trifft eher nicht zu (2),eher zutreffend (4),4.0,3.0,3.0,2.0,,5.0,,3.0,3.0,4.0,4.0,4.0,4.0
982,GBS-32725,POSITIV,männlich,,,,,Hochschulabschluss,,,,,2 750	 bis unter 	3 000 Euro,,eher zutreffend (4),trifft voll und ganz zu (5),trifft ueberhaupt nicht zu (1),eher zutreffend (4),weder noch (3),trifft eher nicht zu (2),trifft eher nicht zu (2),trifft voll und ganz zu (5),trifft eher nicht zu (2),eher zutreffend (4),3.0,3.0,3.0,2.0,True,,,3.0,3.0,4.0,4.0,3.0,4.0
983,GBS-27402,POSITIV,weiblich,1991-11-03,Deutschland,1.0,Ledig,Hochschulabschluss,Bachelor an (Fach-)Hochschule abgeschlossen,3.0,Angestellte(r),"mehrere Personen, und zwar:",801	 bis unter 	1 000 Euro,1 250 	 bis unter 	1 500 Euro,trifft eher nicht zu (2),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),trifft eher nicht zu (2),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),weder noch (3),2.0,2.0,3.0,2.0,,5.0,,2.0,3.0,3.0,2.0,3.0,3.0
984,GBS-27402,POSITIV,weiblich,,,,,Hochschulabschluss,,,,,801	 bis unter 	1 000 Euro,,trifft eher nicht zu (2),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),trifft eher nicht zu (2),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),weder noch (3),3.0,2.0,3.0,2.0,True,,,2.0,3.0,3.0,3.0,3.0,3.0
985,GBS-24301,NEGATIV,weiblich,1958-03-24,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Hochschulabschluss,"Fachhochschulabschluss (z. B. Diplom, Master)",1.0,keine passende Angabe,"mehrere Personen, und zwar:",kein eigenes Einkommen,4 000	 bis unter	4 500 Euro,weder noch (3),eher zutreffend (4),trifft eher nicht zu (2),weder noch (3),trifft eher nicht zu (2),eher zutreffend (4),weder noch (3),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),3.0,3.0,3.0,2.0,,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0
986,GBS-24301,NEGATIV,weiblich,,,,,Hochschulabschluss,,,,,kein eigenes Einkommen,,weder noch (3),eher zutreffend (4),trifft eher nicht zu (2),weder noch (3),trifft eher nicht zu (2),eher zutreffend (4),weder noch (3),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),3.0,3.0,3.0,2.0,True,,,3.0,3.0,4.0,4.0,4.0,4.0
987,GBS-13836,,weiblich,1982-12-26,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Hochschulabschluss,"Universitätsabschluss (z. B. Diplom, Magister, Staatsexamen, Master)",1.0,Angestellte(r),"mehrere Personen, und zwar:",500 	 bis unter	800 Euro,3 500	 bis unter 	3 750 Euro,eher zutreffend (4),eher zutreffend (4),weder noch (3),eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft ueberhaupt nicht zu (1),weder noch (3),2.0,3.0,3.0,2.0,True,,,3.0,3.0,3.0,3.0,4.0,4.0
988,GBS-31883,NEGATIV,männlich,1957-11-27,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,"Abitur, allgemeine oder fachgebundene Hochschulreife (Gymnasium bzw. EOS)","Ausbildung an einer Fach-, Meister-, Technikerschule, Berufs- oder Fachakademie abgeschlossen",1.0,"Selbstständige (im Handel, im Gastgewerbe, im Handwerk, in der Industrie, der Dienstleistung, auch Ich-AG oder Produktionsgenossenschaft des Handwerks (PGH)-Mitglied)","mehrere Personen, und zwar:",500 	 bis unter	800 Euro,2 750	 bis unter 	3 000 Euro,trifft ueberhaupt nicht zu (1),eher zutreffend (4),trifft eher nicht zu (2),trifft eher nicht zu (2),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft ueberhaupt nicht zu (1),eher zutreffend (4),2.0,2.0,3.0,2.0,,5.0,5.0,2.0,3.0,4.0,2.0,4.0,4.0
989,GBS-31883,NEGATIV,männlich,,,,,"Abitur, allgemeine oder fachgebundene Hochschulreife (Gymnasium bzw. EOS)",,,,,500 	 bis unter	800 Euro,,trifft ueberhaupt nicht zu (1),eher zutreffend (4),trifft eher nicht zu (2),trifft eher nicht zu (2),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft ueberhaupt nicht zu (1),eher zutreffend (4),2.0,3.0,3.0,2.0,True,,,2.0,3.0,4.0,2.0,4.0,4.0
990,GBS-08179,,weiblich,1989-08-30,Deutschland,1.0,Ledig,Fachhochschulreife (Abschluss einer Fachoberschule),Beruflich-betriebliche Berufsausbildung (Lehre) abgeschlossen,1.0,Angestellte(r),"mehrere Personen, und zwar:",1 750 	 bis unter	2 000 Euro,Angabe verweigert,trifft eher nicht zu (2),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),eher zutreffend (4),weder noch (3),trifft voll und ganz zu (5),eher zutreffend (4),eher zutreffend (4),2.0,2.0,3.0,3.0,True,,,2.0,3.0,2.0,1.0,1.0,2.0
991,GBS-32719,,weiblich,1974-04-10,Deutschland,1.0,Ledig,Hochschulabschluss,"Anderer Abschluss, und zwar:",1.0,"Selbstständige (im Handel, im Gastgewerbe, im Handwerk, in der Industrie, der Dienstleistung, auch Ich-AG oder Produktionsgenossenschaft des Handwerks (PGH)-Mitglied)",eine Person,1 500	 bis unter	1 750 Euro,1 500	 bis unter	1 750 Euro,weder noch (3),eher zutreffend (4),weder noch (3),weder noch (3),trifft ueberhaupt nicht zu (1),eher zutreffend (4),weder noch (3),eher zutreffend (4),trifft eher nicht zu (2),trifft voll und ganz zu (5),2.0,2.0,4.0,2.0,,5.0,,3.0,4.0,3.0,4.0,3.0,4.0
992,GBS-32719,,weiblich,,,,,Hochschulabschluss,,,,,1 500	 bis unter	1 750 Euro,,weder noch (3),eher zutreffend (4),weder noch (3),weder noch (3),trifft ueberhaupt nicht zu (1),eher zutreffend (4),weder noch (3),eher zutreffend (4),trifft eher nicht zu (2),trifft voll und ganz zu (5),2.0,2.0,3.0,3.0,True,,,2.0,3.0,3.0,2.0,2.0,3.0
993,GBS+00234,POSITIV,männlich,1958-04-09,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Realschulabschluss (Mittlere Reife),"Beruflich-schulische Ausbildung (Berufsfachschule, Handelsschule, Vorbereitungsdienst für den mittleren Dienst in der öffentlichen Verwaltung) abgeschlossen",1.0,Angestellte(r),"mehrere Personen, und zwar:",3 000	 bis unter 	3 250 Euro,3 500	 bis unter 	3 750 Euro,eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),eher zutreffend (4),weder noch (3),weder noch (3),eher zutreffend (4),trifft eher nicht zu (2),weder noch (3),3.0,2.0,3.0,2.0,,5.0,,2.0,3.0,2.0,2.0,3.0,3.0
994,GBS+00234,POSITIV,männlich,,,,,Realschulabschluss (Mittlere Reife),,,,,3 000	 bis unter 	3 250 Euro,,eher zutreffend (4),eher zutreffend (4),eher zutreffend (4),weder noch (3),eher zutreffend (4),weder noch (3),weder noch (3),eher zutreffend (4),trifft eher nicht zu (2),weder noch (3),3.0,3.0,3.0,2.0,True,,,3.0,3.0,3.0,2.0,3.0,4.0
995,GBS-26837,,weiblich,1983-09-18,Deutschland,1.0,Ledig,"Abitur, allgemeine oder fachgebundene Hochschulreife (Gymnasium bzw. EOS)","Beruflich-schulische Ausbildung (Berufsfachschule, Handelsschule, Vorbereitungsdienst für den mittleren Dienst in der öffentlichen Verwaltung) abgeschlossen",1.0,Angestellte(r),"mehrere Personen, und zwar:",1 750 	 bis unter	2 000 Euro,4 000	 bis unter	4 500 Euro,trifft eher nicht zu (2),eher zutreffend (4),trifft ueberhaupt nicht zu (1),eher zutreffend (4),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft ueberhaupt nicht zu (1),trifft ueberhaupt nicht zu (1),trifft voll und ganz zu (5),4.0,3.0,3.0,1.0,True,,,3.0,3.0,4.0,4.0,4.0,4.0
996,GBS-33740,,weiblich,1996-04-04,Deutschland,1.0,Ledig,"Abitur, allgemeine oder fachgebundene Hochschulreife (Gymnasium bzw. EOS)","Noch in beruflicher Ausbildung (Berufsvorbereitungsjahr, Auszubildende/r, Praktikant/-in, Student/-in)",1.0,Angestellte(r),eine Person,unter 150 Euro,150 	 bis unter	400 Euro,trifft eher nicht zu (2),weder noch (3),eher zutreffend (4),trifft voll und ganz zu (5),trifft ueberhaupt nicht zu (1),eher zutreffend (4),weder noch (3),trifft voll und ganz zu (5),trifft eher nicht zu (2),eher zutreffend (4),3.0,4.0,3.0,2.0,True,,,3.0,3.0,3.0,4.0,4.0,4.0
997,GBS-18663,,männlich,1964-10-29,Deutschland,1.0,Verheiratet und lebe mit meinem/r Ehepartner/-in zusammen,Hochschulabschluss,"Universitätsabschluss (z. B. Diplom, Magister, Staatsexamen, Master)",1.0,Angestellte(r),"mehrere Personen, und zwar:",Angabe verweigert,Angabe verweigert,weder noch (3),trifft ueberhaupt nicht zu (1),trifft ueberhaupt nicht zu (1),weder noch (3),eher zutreffend (4),trifft eher nicht zu (2),eher zutreffend (4),trifft voll und ganz zu (5),trifft ueberhaupt nicht zu (1),trifft eher nicht zu (2),2.0,2.0,3.0,2.0,,5.0,,3.0,3.0,2.0,4.0,4.0,4.0
